"Numéro cde";"Numéro facture";"Date facture";"Total TTC";"Total HT";TVA;Statut;payment
14691;14180;21/02/2024;35.000000;32.490000;2.510000;Livré;Chèque
14690;14181;21/02/2024;10.850000;9.600000;1.250000;Livré;Chèque
14689;14182;21/02/2024;15.750000;14.240000;1.510000;Livré;Chèque
14688;14183;21/02/2024;20.000000;20.000000;0.000000;Expédié;Chèque
14687;14184;21/02/2024;5.000000;4.740000;0.260000;Livré;Chèque
14684;14185;21/02/2024;29.000000;27.490000;1.510000;Livré;Chèque
14655;14186;21/02/2024;46.950000;39.918333;7.031667;Livré;Chèque
14652;14187;21/02/2024;100.000000;100.000000;0.000000;Livré;Chèque
14640;14188;21/02/2024;46.750000;44.670000;2.080000;Livré;Chèque
14703;14189;21/02/2024;22.950000;21.070000;1.880000;Livré;"Link via Stripe"
14704;14190;21/02/2024;33.750000;33.750000;0.000000;Livré;PayPal
14705;14191;21/02/2024;15.450000;14.250000;1.200000;Livré;"Card via Stripe"
14706;14192;21/02/2024;29.280000;29.280000;0.000000;Livré;"Card via Stripe"
14707;14193;21/02/2024;33.950000;31.620000;2.330000;Livré;"Link via Stripe"
14708;14194;22/02/2024;3.450000;2.880000;0.570000;Livré;"Card via Stripe"
14710;14195;22/02/2024;54.300000;49.980000;4.320000;Livré;PayPal
14711;14196;22/02/2024;3.450000;2.880000;0.570000;Livré;"Card via Stripe"
14712;14197;22/02/2024;0.000000;0.000000;0.000000;Livré;Chèque
14713;14198;22/02/2024;0.000000;0.000000;0.000000;Livré;Chèque
14714;14199;22/02/2024;0.000000;0.000000;0.000000;Livré;Chèque
14715;14200;23/02/2024;22.950000;21.070000;1.880000;Livré;"Card via Stripe"
14716;14201;23/02/2024;30.950000;29.958333;0.991667;Livré;"Card via Stripe"
14717;14202;23/02/2024;14.950000;13.500000;1.450000;Livré;"Link via Stripe"
14718;14203;23/02/2024;15.450000;13.970000;1.480000;Livré;"Link via Stripe"
14720;14204;23/02/2024;10.450000;9.230000;1.220000;Livré;"Card via Stripe"
14721;14205;23/02/2024;60.900000;57.610000;3.290000;Livré;"Card via Stripe"
14722;14206;23/02/2024;29.950000;29.130000;0.820000;Livré;"Link via Stripe"
14723;14207;24/02/2024;25.950000;23.910000;2.040000;Livré;"Card via Stripe"
14724;14208;24/02/2024;8.450000;7.620000;0.830000;Livré;"Card via Stripe"
14725;14209;24/02/2024;8.450000;7.620000;0.830000;Livré;"Card via Stripe"
14726;14210;24/02/2024;27.750000;25.620000;2.130000;Livré;"Link via Stripe"
14727;14211;24/02/2024;20.950000;19.700000;1.250000;Livré;PayPal
14728;14212;25/02/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
14729;14213;25/02/2024;52.850000;49.410000;3.440000;Livré;PayPal
14730;14214;25/02/2024;29.860000;29.860000;0.000000;Livré;"Link via Stripe"
14731;14215;25/02/2024;55.300000;52.290000;3.010000;Livré;PayPal
14732;14216;25/02/2024;13.850000;11.540000;2.310000;Livré;"Link via Stripe"
14733;14217;25/02/2024;17.900000;16.060000;1.840000;Livré;PayPal
14734;14218;25/02/2024;89.200000;84.420000;4.780000;Livré;"Link via Stripe"
14735;14219;25/02/2024;26.950000;24.980000;1.970000;Livré;"Card via Stripe"
14736;14220;26/02/2024;13.450000;12.880000;0.570000;Livré;"Bancontact via Stripe"
14737;14221;26/02/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14738;14222;26/02/2024;25.950000;23.910000;2.040000;Livré;"Link via Stripe"
14739;14223;26/02/2024;0.000000;0.000000;0.000000;Livré;Chèque
14743;14224;26/02/2024;10.000000;10.000000;0.000000;Livré;"Card via Stripe"
14747;14225;26/02/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
14748;14226;26/02/2024;92.700000;87.730000;4.970000;Livré;PayPal
14749;14227;26/02/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14750;14228;27/02/2024;33.750000;31.420000;2.330000;Livré;"Card via Stripe"
14751;14229;27/02/2024;104.200000;97.030000;7.170000;Livré;PayPal
14754;14230;27/02/2024;25.950000;23.910000;2.040000;Livré;PayPal
14755;14231;27/02/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14756;14232;27/02/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
14757;14233;27/02/2024;23.450000;21.380000;2.070000;Livré;"Link via Stripe"
14758;14234;27/02/2024;33.750000;33.750000;0.000000;Livré;"Card via Stripe"
14759;14235;27/02/2024;61.000000;50.830000;10.170000;Livré;"Link via Stripe"
14760;14236;28/02/2024;33.450000;27.880000;5.570000;Livré;"Card via Stripe"
14762;14237;28/02/2024;48.450000;46.320000;2.130000;Livré;"Card via Stripe"
14763;14238;28/02/2024;49.450000;46.190000;3.260000;Livré;"Link via Stripe"
14764;14239;28/02/2024;17.850000;16.240000;1.610000;Livré;PayPal
14765;14240;28/02/2024;17.850000;16.240000;1.610000;Livré;"Card via Stripe"
14766;14241;28/02/2024;22.280000;22.280000;0.000000;Expédié;"Card via Stripe"
14767;14242;28/02/2024;16.850000;15.410000;1.440000;Livré;"Link via Stripe"
14768;14243;28/02/2024;28.950000;26.880000;2.070000;Livré;PayPal
14769;14244;28/02/2024;38.750000;36.170000;2.580000;Livré;"Link via Stripe"
14770;14245;28/02/2024;68.600000;65.950000;2.650000;Livré;"Link via Stripe"
14771;14246;28/02/2024;40.650000;37.970000;2.680000;Livré;PayPal
14772;14247;28/02/2024;16.850000;15.410000;1.440000;Livré;PayPal
14773;14248;28/02/2024;16.850000;15.410000;1.440000;Livré;"Card via Stripe"
14774;14249;28/02/2024;34.750000;32.780000;1.970000;Livré;"Link via Stripe"
14777;14250;28/02/2024;17.850000;16.240000;1.610000;Livré;"Card via Stripe"
14779;14251;28/02/2024;100.400000;96.510000;3.890000;Livré;"Link via Stripe"
14780;14252;28/02/2024;29.750000;27.520000;2.230000;Livré;"Link via Stripe"
14781;14254;28/02/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14782;14255;28/02/2024;16.900000;16.120000;0.780000;Livré;"Card via Stripe"
14783;14256;28/02/2024;41.850000;40.410000;1.440000;Livré;"Card via Stripe"
14784;14257;28/02/2024;41.850000;40.410000;1.440000;Livré;"Card via Stripe"
14785;14258;28/02/2024;27.950000;25.910000;2.040000;Livré;"Link via Stripe"
14786;14259;28/02/2024;17.850000;16.240000;1.610000;Livré;"Card via Stripe"
14787;14260;28/02/2024;47.280000;47.280000;0.000000;Livré;"Link via Stripe"
14788;14261;28/02/2024;27.850000;26.240000;1.610000;Livré;"Link via Stripe"
14789;14262;28/02/2024;67.800000;64.140000;3.660000;Livré;PayPal
14790;14263;28/02/2024;42.850000;41.240000;1.610000;Livré;"Link via Stripe"
14791;14264;28/02/2024;22.350000;20.510000;1.840000;Livré;"Link via Stripe"
14792;14265;28/02/2024;16.850000;15.410000;1.440000;Livré;"Card via Stripe"
14793;14266;28/02/2024;22.550000;20.690000;1.860000;Livré;"Card via Stripe"
14794;14267;28/02/2024;17.850000;16.240000;1.610000;Livré;"Card via Stripe"
14795;14268;28/02/2024;17.850000;16.240000;1.610000;Livré;"Link via Stripe"
14796;14269;28/02/2024;29.950000;27.210000;2.740000;Remboursé;"Card via Stripe"
14797;14270;28/02/2024;12.750000;11.410000;1.340000;Livré;PayPal
14799;14271;28/02/2024;29.950000;27.210000;2.740000;Livré;"Link via Stripe"
14800;14272;28/02/2024;17.850000;16.240000;1.610000;Livré;"Link via Stripe"
14801;14273;28/02/2024;14.750000;13.410000;1.340000;Livré;"Card via Stripe"
14802;14274;28/02/2024;41.650000;38.800000;2.850000;Livré;"Link via Stripe"
14803;14275;29/02/2024;41.450000;38.900000;2.550000;Livré;"Link via Stripe"
14804;14276;29/02/2024;19.850000;17.120000;2.730000;Livré;PayPal
14805;14277;29/02/2024;17.850000;16.240000;1.610000;Livré;"Link via Stripe"
14806;14278;29/02/2024;70.530000;70.530000;0.000000;Livré;"Link via Stripe"
14807;14279;29/02/2024;0.000000;0.000000;0.000000;Expédié;Chèque
14808;14280;29/02/2024;0.000000;0.000000;0.000000;Expédié;Chèque
14809;14281;29/02/2024;0.000000;0.000000;0.000000;Livré;Chèque
14810;14282;29/02/2024;0.000000;0.000000;0.000000;Livré;Chèque
14811;14283;29/02/2024;52.000000;49.170000;2.830000;Livré;"Card via Stripe"
14812;14284;29/02/2024;10638.180000;10080.130000;558.050000;Livré;Virement
14813;14285;29/02/2024;32.950000;30.550000;2.400000;Livré;"Link via Stripe"
14814;14286;29/02/2024;42.850000;41.240000;1.610000;Livré;"Card via Stripe"
14815;14287;01/03/2024;71.670000;71.670000;0.000000;Livré;"Card via Stripe"
14818;14288;01/03/2024;127.000000;120.260000;6.740000;Livré;"Link via Stripe"
14820;14289;01/03/2024;19.650000;18.050000;1.600000;Livré;"Link via Stripe"
14821;14290;01/03/2024;18.450000;17.100000;1.350000;Livré;"Card via Stripe"
14822;14291;01/03/2024;52.900000;50.030000;2.870000;Livré;"Card via Stripe"
14824;14292;02/03/2024;20.450000;18.700000;1.750000;Livré;"Card via Stripe"
14825;14293;02/03/2024;17.950000;16.330000;1.620000;Livré;"Link via Stripe"
14826;14294;02/03/2024;41.650000;38.800000;2.850000;Livré;"Card via Stripe"
14827;14295;02/03/2024;61.000000;57.710000;3.290000;Livré;"Link via Stripe"
14828;14296;02/03/2024;41.850000;40.410000;1.440000;Livré;"Card via Stripe"
14829;14297;03/03/2024;44.450000;42.760000;1.690000;Livré;"Link via Stripe"
14830;14298;03/03/2024;53.800000;50.870000;2.930000;Livré;PayPal
14831;14299;03/03/2024;19.450000;18.050000;1.400000;Livré;"Link via Stripe"
14833;14300;03/03/2024;15.450000;14.250000;1.200000;Livré;"Card via Stripe"
14834;14301;04/03/2024;22.280000;22.280000;0.000000;Livré;"Link via Stripe"
14835;14302;04/03/2024;36.950000;34.340000;2.610000;Livré;PayPal
14836;14303;04/03/2024;20.650000;18.880000;1.770000;Livré;"Link via Stripe"
14838;14304;04/03/2024;0.000000;0.000000;0.000000;Livré;Chèque
14839;14305;04/03/2024;36.650000;34.060000;2.590000;Livré;"Link via Stripe"
14840;14306;04/03/2024;27.850000;23.210000;4.640000;Livré;"Link via Stripe"
14842;14307;05/03/2024;42.850000;41.240000;1.610000;Livré;"Card via Stripe"
14843;14308;05/03/2024;28.750000;26.690000;2.060000;Livré;"Card via Stripe"
14844;14309;05/03/2024;17.850000;16.240000;1.610000;Livré;"Link via Stripe"
14845;14310;05/03/2024;16.850000;15.410000;1.440000;Livré;PayPal
14847;14311;05/03/2024;22.750000;20.880000;1.870000;Livré;"Link via Stripe"
14850;14312;05/03/2024;29.750000;27.520000;2.230000;Livré;"Card via Stripe"
14851;14313;05/03/2024;17.850000;16.240000;1.610000;Livré;"Card via Stripe"
14852;14314;05/03/2024;10.950000;9.700000;1.250000;Livré;"Card via Stripe"
14853;14315;05/03/2024;16.850000;15.410000;1.440000;Livré;"Link via Stripe"
14854;14316;05/03/2024;20.650000;18.880000;1.770000;Livré;PayPal
14855;14317;05/03/2024;17.850000;16.240000;1.610000;Livré;PayPal
14857;14318;05/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14858;14319;05/03/2024;17.850000;16.240000;1.610000;Livré;"Link via Stripe"
14859;14320;05/03/2024;16.850000;15.410000;1.440000;Livré;"Card via Stripe"
14860;14321;05/03/2024;41.850000;40.410000;1.440000;Expédié;"Card via Stripe"
14861;14322;06/03/2024;24.250000;24.250000;0.000000;Livré;"Card via Stripe"
14864;14323;06/03/2024;41.750000;38.900000;2.850000;Livré;Chèque
14863;14324;06/03/2024;50.000000;48.750000;1.250000;Expédié;Chèque
14862;14325;06/03/2024;50.000000;50.000000;0.000000;Expédié;Chèque
14837;14326;06/03/2024;25.950000;23.910000;2.040000;Livré;Chèque
14819;14327;06/03/2024;8.350000;7.520000;0.830000;Livré;Chèque
14816;14328;06/03/2024;10.850000;9.600000;1.250000;Livré;Chèque
14753;14329;06/03/2024;75.450000;71.870000;3.580000;Livré;Chèque
14752;14330;06/03/2024;50.000000;50.000000;0.000000;Expédié;Chèque
14746;14331;06/03/2024;96.950000;93.830000;3.120000;Livré;Chèque
14745;14332;06/03/2024;10.950000;9.700000;1.250000;Livré;Chèque
14744;14333;06/03/2024;20.650000;18.880000;1.770000;Livré;Chèque
14742;14334;06/03/2024;57.950000;54.348333;3.601667;Livré;Chèque
14740;14335;06/03/2024;45.950000;42.860000;3.090000;Livré;Chèque
14719;14336;06/03/2024;20.950000;18.600000;2.350000;Livré;Chèque
14639;14337;06/03/2024;35.350000;32.800000;2.550000;Livré;Chèque
14599;14338;06/03/2024;23.450000;21.840000;1.610000;Livré;Chèque
14866;14339;06/03/2024;15.450000;14.250000;1.200000;Livré;PayPal
14867;14340;06/03/2024;29.950000;27.710000;2.240000;Livré;"Card via Stripe"
14868;14341;06/03/2024;38.550000;35.140000;3.410000;Livré;"Card via Stripe"
14869;14342;06/03/2024;39.750000;38.410000;1.340000;Livré;"Card via Stripe"
14870;14343;07/03/2024;33.750000;33.750000;0.000000;Livré;"Link via Stripe"
14872;14344;07/03/2024;69.800000;68.650000;1.150000;Livré;"Link via Stripe"
14873;14345;07/03/2024;26.350000;23.560000;2.790000;Livré;"Link via Stripe"
14874;14346;07/03/2024;69.000000;65.280000;3.720000;Livré;"Link via Stripe"
14875;14347;07/03/2024;32.850000;28.210000;4.640000;Livré;"Link via Stripe"
14876;14348;07/03/2024;38.490000;38.490000;0.000000;Livré;"Link via Stripe"
14879;14349;08/03/2024;29.950000;27.710000;2.240000;Livré;"Link via Stripe"
14880;14350;08/03/2024;26.050000;24.560000;1.490000;Livré;"Link via Stripe"
14883;14351;08/03/2024;12.950000;11.880000;1.070000;Livré;"Card via Stripe"
14884;14352;08/03/2024;22.450000;21.410000;1.040000;Livré;"Link via Stripe"
14885;14353;08/03/2024;41.750000;34.790000;6.960000;Livré;"Link via Stripe"
14886;14354;08/03/2024;30.750000;28.460000;2.290000;Livré;"Link via Stripe"
14887;14355;08/03/2024;25.850000;23.820000;2.030000;Livré;"Link via Stripe"
14888;14356;08/03/2024;32.350000;29.980000;2.370000;Livré;"Card via Stripe"
14889;14357;08/03/2024;93.920000;93.920000;0.000000;Livré;"Link via Stripe"
14890;14358;09/03/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
14891;14359;09/03/2024;16.850000;15.410000;1.440000;Livré;"Link via Stripe"
14892;14360;09/03/2024;3.450000;2.880000;0.570000;Livré;PayPal
14894;14361;09/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14895;14362;09/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14896;14363;09/03/2024;3.450000;2.880000;0.570000;Livré;"Link via Stripe"
14897;14364;09/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14898;14365;09/03/2024;25.850000;23.820000;2.030000;Livré;"Card via Stripe"
14900;14366;09/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14901;14367;09/03/2024;60.200000;58.230000;1.970000;Livré;"Link via Stripe"
14902;14368;09/03/2024;36.000000;36.000000;0.000000;Livré;"Link via Stripe"
14904;14369;09/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14906;14370;10/03/2024;24.850000;22.260000;2.590000;Livré;"Card via Stripe"
14907;14371;10/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14908;14372;10/03/2024;22.280000;22.280000;0.000000;Livré;"Link via Stripe"
14909;14373;10/03/2024;44.840000;44.840000;0.000000;Livré;"Link via Stripe"
14910;14374;11/03/2024;34.850000;32.350000;2.500000;Livré;"Link via Stripe"
14911;14375;11/03/2024;15.000000;15.000000;0.000000;Livré;"Link via Stripe"
14912;14376;11/03/2024;17.050000;15.780000;1.270000;Livré;PayPal
14915;14377;11/03/2024;27.450000;25.630000;1.820000;Livré;"Link via Stripe"
14916;14378;11/03/2024;25.000000;25.000000;0.000000;Livré;"Link via Stripe"
14917;14379;11/03/2024;45.650000;43.880000;1.770000;Livré;"Card via Stripe"
14918;14380;12/03/2024;61.600000;58.270000;3.330000;Livré;"Link via Stripe"
14919;14381;12/03/2024;65.400000;63.170000;2.230000;Livré;PayPal
14920;14382;12/03/2024;17.950000;16.330000;1.620000;Livré;"Card via Stripe"
14921;14383;12/03/2024;14.850000;12.380000;2.470000;Livré;"Card via Stripe"
14922;14384;12/03/2024;40.350000;37.220000;3.130000;Livré;"Card via Stripe"
14923;14385;12/03/2024;23.120000;23.120000;0.000000;Livré;"Card via Stripe"
14924;14386;12/03/2024;27.950000;25.810000;2.140000;Livré;"Link via Stripe"
14925;14387;12/03/2024;15.950000;14.440000;1.510000;Remboursé;"Card via Stripe"
14926;14388;12/03/2024;15.950000;14.440000;1.510000;Livré;PayPal
14927;14389;12/03/2024;20.350000;18.600000;1.750000;Livré;"Card via Stripe"
14928;14390;12/03/2024;15.450000;13.960000;1.490000;Livré;"Link via Stripe"
14929;14391;12/03/2024;62.900000;62.110000;0.790000;Livré;"Card via Stripe"
14930;14392;12/03/2024;31.850000;29.510000;2.340000;Livré;"Link via Stripe"
14931;14393;12/03/2024;74.980000;74.980000;0.000000;Livré;"Card via Stripe"
14933;14394;13/03/2024;17.850000;16.240000;1.610000;Livré;"Card via Stripe"
14935;14395;13/03/2024;34.350000;31.870000;2.480000;Livré;PayPal
14934;14396;13/03/2024;100.000000;97.570000;2.430000;Livré;Chèque
14914;14397;13/03/2024;6.050000;5.615000;0.435000;Livré;Chèque
14913;14398;13/03/2024;20.000000;18.950000;1.050000;Expédié;Chèque
14893;14399;13/03/2024;30.950000;29.960000;0.990000;Livré;Chèque
14882;14400;13/03/2024;55.750000;51.958333;3.791667;Livré;Chèque
14881;14401;13/03/2024;25.950000;23.920000;2.030000;Livré;Chèque
14871;14402;13/03/2024;30.950000;28.650000;2.300000;Livré;Chèque
14865;14403;13/03/2024;14.900000;14.120000;0.780000;Livré;Chèque
14649;14404;13/03/2024;41.950000;39.080000;2.870000;Livré;Chèque
14936;14405;13/03/2024;41.650000;38.800000;2.850000;Livré;"Card via Stripe"
14937;14406;13/03/2024;15.950000;14.440000;1.510000;Livré;"Card via Stripe"
14938;14407;13/03/2024;11.450000;10.120000;1.330000;Livré;"Link via Stripe"
14939;14408;13/03/2024;102.800000;98.870000;3.930000;Livré;"Card via Stripe"
14940;14409;13/03/2024;10.950000;9.700000;1.250000;Livré;"Link via Stripe"
14941;14410;13/03/2024;15.450000;13.960000;1.490000;Livré;"Card via Stripe"
14942;14411;13/03/2024;22.750000;20.880000;1.870000;Livré;"Card via Stripe"
14943;14412;13/03/2024;74.900000;70.880000;4.020000;Livré;"Card via Stripe"
14944;14413;13/03/2024;39.340000;39.340000;0.000000;Livré;"Card via Stripe"
14945;14414;14/03/2024;14.850000;12.380000;2.470000;Expédié;PayPal
14946;14415;14/03/2024;47.550000;44.520000;3.030000;Livré;"Card via Stripe"
14947;14416;14/03/2024;23.450000;22.360000;1.090000;Livré;PayPal
14949;14417;14/03/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
14952;14418;15/03/2024;19.850000;17.120000;2.730000;Livré;PayPal
14953;14419;15/03/2024;28.750000;26.690000;2.060000;Expédié;"Card via Stripe"
14954;14420;16/03/2024;18.450000;17.100000;1.350000;Livré;"Link via Stripe"
14955;14421;16/03/2024;33.450000;31.830000;1.620000;Livré;PayPal
14956;14422;17/03/2024;82.900000;70.490000;12.410000;Livré;"Bancontact via Stripe"
14957;14423;17/03/2024;45.850000;41.650000;4.200000;Livré;"Card via Stripe"
14958;14424;17/03/2024;45.980000;45.980000;0.000000;Livré;"Card via Stripe"
14959;14425;18/03/2024;22.370000;22.370000;0.000000;Livré;"Card via Stripe"
14960;14426;18/03/2024;10.000000;8.906667;1.093333;Livré;Espèces
14961;14427;18/03/2024;22.450000;20.890000;1.560000;Livré;"Link via Stripe"
14962;14428;18/03/2024;43.850000;38.260000;5.590000;Livré;"Link via Stripe"
14967;14429;18/03/2024;22.350000;20.790000;1.560000;Livré;"Card via Stripe"
14968;14430;18/03/2024;21.950000;20.130000;1.820000;Livré;"Link via Stripe"
14969;14431;18/03/2024;12.250000;11.220000;1.030000;Livré;"Card via Stripe"
14970;14432;19/03/2024;10.000000;10.000000;0.000000;Livré;"Card via Stripe"
14971;14433;19/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14972;14434;19/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14973;14435;19/03/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
14974;14436;19/03/2024;3.450000;2.880000;0.570000;Livré;"Link via Stripe"
14975;14437;19/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14976;14438;19/03/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
14977;14439;20/03/2024;3.450000;2.880000;0.570000;Livré;"Card via Stripe"
14978;14440;20/03/2024;12.850000;11.500000;1.350000;Livré;"Card via Stripe"
14980;14441;20/03/2024;12.050000;11.048333;1.001667;Livré;Chèque
14979;14442;20/03/2024;60.000000;56.520000;3.480000;Livré;Chèque
14966;14443;20/03/2024;5.000000;4.740000;0.260000;Livré;Chèque
14965;14444;20/03/2024;29.950000;27.700000;2.250000;Livré;Chèque
14964;14445;20/03/2024;20.950000;19.180000;1.770000;Livré;Chèque
